"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
       1461,             14.61,      -8.906223443,      -9.640030906,       -10.2030328,                 0,       1.811138809,     0.03628299907,     0.08725819155
       1462,             14.62,      -8.900672452,      -9.635686796,      -10.20064022,                 0,       1.806007203,     -0.0401845543,     0.08732895863
       1463,             14.63,      -8.897362362,      -9.634541219,      -10.19982579,                 0,       1.802191324,     -0.1165693316,     0.08743116713
       1464,             14.64,      -8.902157434,      -9.640059752,      -10.20363402,                 0,       1.800351446,     -0.1922024928,     0.08756077332
       1465,             14.65,      -8.899936344,      -9.636452633,      -10.20464237,                 0,       1.799816263,         -0.266295,     0.08771265696
       1466,             14.66,      -8.904305578,      -9.639313265,         -10.20883,                 0,        1.80098619,     -0.3382399407,     0.08788108252
       1467,             14.67,      -8.906858722,      -9.640133217,      -10.21243375,                 0,       1.803617148,     -0.4072609503,     0.08805986192
       1468,             14.68,      -8.907980593,      -9.639226392,      -10.21554168,                 0,       1.807455628,     -0.4726872572,     0.08824253542
       1469,             14.69,      -8.909647402,      -9.639245782,      -10.21902147,                 0,       1.812515791,     -0.5338717944,     0.08842263611
       1470,              14.7,      -8.923344244,      -9.650430922,      -10.23008358,                 0,       1.819463037,     -0.5903018879,     0.08859393401
       1471,             14.71,      -8.929208362,      -9.651461634,      -10.23745007,                 0,       1.827141574,      -0.641244589,     0.08875044122
       1472,             14.72,      -8.938949182,      -9.656279024,      -10.24551725,                 0,       1.835357822,     -0.6862626401,     0.08888673175
       1473,             14.73,      -8.947967536,      -9.660856813,      -10.25250816,                 0,       1.843801221,     -0.7249091745,      0.0889981118
       1474,             14.74,      -8.955795838,      -9.664526064,      -10.25802573,                 0,       1.852173774,     -0.7568507988,     0.08908085517
       1475,             14.75,      -8.962498715,      -9.667409806,      -10.26159715,                 0,       1.860183068,     -0.7818136347,     0.08913223146
       1476,             14.76,      -8.967778825,      -9.669570885,      -10.26300842,                 0,       1.867562721,      -0.799605034,     0.08915055798
       1477,             14.77,      -8.971464757,      -9.671039257,       -10.2624876,                 0,        1.87406917,     -0.8101213517,     0.08913528132
       1478,             14.78,       -8.97367568,      -9.671930159,      -10.26008126,                 0,       1.879493285,     -0.8133384826,     0.08908697824
       1479,             14.79,      -8.974467076,      -9.672230876,      -10.25520702,                 0,       1.883665251,     -0.8093057377,     0.08900728341
       1480,              14.8,      -8.973724613,      -9.671857543,      -10.24763149,                 0,       1.886458314,     -0.7981302799,     0.08889889191
       1481,             14.81,       -8.97133561,      -9.670672927,      -10.23843937,                 0,         1.8877887,     -0.7799908357,     0.08876553375
       1482,             14.82,      -8.967575195,      -9.668830271,      -10.22963267,                 0,        1.88761812,     -0.7551117923,      0.0886118594
       1483,             14.83,      -8.963195568,      -9.666848351,      -10.22249443,                 0,       1.885958848,     -0.7237684546,      0.0884433945
       1484,             14.84,      -8.958761354,      -9.665009467,      -10.21687751,                 0,       1.882872785,     -0.6862688268,     0.08826623921
       1485,             14.85,      -8.954210776,      -9.663141127,      -10.21160104,                 0,       1.878467901,     -0.6429490281,     0.08808674386
       1486,             14.86,      -8.949132438,      -9.660810219,      -10.20609991,                 0,       1.872899124,     -0.5941909337,     0.08791125275
       1487,             14.87,       -8.94349323,      -9.657909179,      -10.20059266,                 0,        1.86635068,     -0.5403940546,     0.08774589715
       1488,             14.88,      -8.937659066,      -9.654734496,      -10.19559307,                 0,       1.859028401,     -0.4819846706,     0.08759639311
       1489,             14.89,       -8.93193637,      -9.651519219,      -10.19148239,                 0,       1.851168009,     -0.4194171485,      0.0874677941
       1490,              14.9,      -8.926432057,      -9.648349064,      -10.18830227,                 0,       1.843027131,     -0.3531750607,     0.08736436282
       1491,             14.91,      -8.921148981,      -9.645168308,      -10.18596039,                 0,       1.834879204,     -0.2837702075,      0.0872894629
       1492,             14.92,      -8.916212987,       -9.64204046,      -10.18434331,                 0,       1.826999065,     -0.2117424062,     0.08724630144
       1493,             14.93,      -8.911524407,      -9.638849409,      -10.18309599,                 0,       1.819653705,     -0.1376602807,     0.08723650639
       1494,             14.94,      -8.907126854,      -9.635518728,      -10.18206115,                 0,       1.813103488,    -0.06213184962,     0.08726111201
       1495,             14.95,      -8.903200415,      -9.632355638,      -10.18130459,                 0,       1.807587304,     0.01420443338,     0.08732053579
       1496,             14.96,      -8.899332033,      -9.628846458,       -10.1806942,                 0,       1.803271296,     0.09068562793,     0.08741252515
       1497,             14.97,      -8.904259465,      -9.635791079,        -10.185256,                 0,        1.80080522,      0.1666494702,     0.08753339133
       1498,             14.98,      -8.904918788,      -9.634862117,      -10.18928387,                 0,       1.799822629,      0.2413303707,     0.08767833519
       1499,             14.99,      -8.907977611,      -9.635533588,       -10.1951189,                 0,        1.80036386,      0.3140760522,     0.08784178921
       1500,                15,      -8.913867497,      -9.639310121,      -10.20302537,                 0,       1.802561979,      0.3841710061,     0.08801770775
       1501,             15.01,      -8.916415473,       -9.63917056,      -10.20992902,                 0,       1.806000826,      0.4508848853,     0.08819969772
       1502,             15.02,      -8.918843091,      -9.639265234,      -10.21670586,                 0,       1.810561216,      0.5135670966,     0.08838125919
       1503,             15.03,       -8.93241365,      -9.649860872,      -10.23005872,                 0,       1.816979834,      0.5716884154,     0.08855605678
       1504,             15.04,       -8.94092539,      -9.653806799,      -10.24178373,                 0,       1.824432916,      0.6245441337,     0.08871799297
       1505,             15.05,      -8.951157552,      -9.658853885,      -10.25350007,                 0,       1.832501858,      0.6716284317,     0.08886144048
