"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        2236,      -14.09129626,      -13.98485072,      -14.20009987
          0,           0,        2237,      -14.11318759,      -13.99254522,      -14.16416058
          0,           0,        2238,      -14.06049981,      -13.93254748,      -14.16361556
          0,           0,        2239,      -14.07485204,      -13.95997043,      -14.19426258
          0,           0,        2240,      -14.15654792,      -14.02459809,       -14.2196247
          0,           0,        2241,      -14.05614724,      -13.93306136,      -14.20725311
          0,           0,        2242,      -14.13603088,      -14.00188806,      -14.22020264
          0,           0,        2243,      -14.05475408,      -13.90766641,      -14.16737135
          0,           0,        2244,       -14.0756117,      -13.94746037,      -14.21294472
          0,           0,        2245,      -14.03873083,       -13.9104393,      -14.19295786
          0,           0,        2246,      -14.06141687,      -13.93242538,       -14.1201479
          0,           0,        2247,      -14.06779228,      -13.93002062,      -14.11408963
          0,           0,        2248,      -13.97536151,      -13.84136826,      -14.07281554
          0,           0,        2249,      -14.00601177,      -13.88906908,      -14.12409512
          0,           0,        2250,      -14.01579359,      -13.91789953,      -14.18644554
          0,           0,        2251,       -14.0414718,      -13.91722365,      -14.13419212
          0,           0,        2252,      -14.00605743,      -13.87670279,      -14.13699744
          0,           0,        2253,      -14.02575531,      -13.90319338,      -14.13438571
          0,           0,        2254,      -14.02192699,      -13.87927545,      -14.07277786
          0,           0,        2255,      -14.04491313,      -13.90410471,      -14.15255152
          0,           0,        2256,      -14.01513596,      -13.87392011,      -14.15490093
          0,           0,        2257,       -14.0527836,       -13.9282178,      -14.20274702
          0,           0,        2258,      -14.07235547,      -13.94947352,      -14.17320418
          0,           0,        2259,      -14.01915202,      -13.91252299,      -14.13864535
          0,           0,        2260,      -14.05751044,      -13.94539898,      -14.19211493
          0,           0,        2261,      -14.06112434,      -13.93580827,      -14.18619959
          0,           0,        2262,      -14.04249281,      -13.90762571,      -14.14427724
          0,           0,        2263,      -14.00439696,       -13.8829156,      -14.19570417
          0,           0,        2264,      -14.06532829,      -13.94060057,      -14.18202257
          0,           0,        2265,      -14.01844266,      -13.90650691,      -14.10735377
          0,           0,        2266,      -14.01206117,       -13.8699893,      -14.17479562
          0,           0,        2267,      -14.06429204,      -13.93426976,      -14.12164199
          0,           0,        2268,      -14.04113686,      -13.92335188,      -14.16337028
          0,           0,        2269,       -14.0046478,      -13.87223089,       -14.1429178
          0,           0,        2270,      -14.00810466,      -13.91085598,      -14.10570136
          0,           0,        2271,      -14.04095252,      -13.93899782,      -14.17314266
          0,           0,        2272,      -14.05607629,      -13.91785714,      -14.17626674
          0,           0,        2273,      -14.12080867,      -13.99602505,      -14.23783064
          0,           0,        2274,      -13.96372382,      -13.85580918,      -14.11717998
          0,           0,        2275,      -14.02636933,      -13.90669729,      -14.16064894
          0,           0,        2276,      -14.01087567,       -13.8766526,      -14.10436202
          0,           0,        2277,      -14.02381205,      -13.89003929,      -14.11914799
          0,           0,        2278,      -14.11701128,      -13.98014389,      -14.19613881
          0,           0,        2279,      -14.02807159,      -13.88698249,      -14.10913982
          0,           0,        2280,      -13.99103207,       -13.8653606,      -14.16431525
          0,           0,        2281,      -14.05719048,      -13.93310858,      -14.19318518
          0,           0,        2282,       -14.0725473,      -13.95843317,      -14.13960521
          0,           0,        2283,      -14.02449047,      -13.92902391,      -14.15698203
          0,           0,        2284,      -14.12064796,       -13.9999132,      -14.18278363
          0,           0,        2285,      -14.14764946,      -14.00874706,      -14.19857675
          0,           0,        2286,      -13.97503843,      -13.83927936,      -14.10057977
          0,           0,        2287,      -14.02017002,      -13.88795024,      -14.12326055
          0,           0,        2288,      -14.02888029,      -13.91481381,      -14.10341923
          0,           0,        2289,      -14.01803679,      -13.90781318,      -14.16183284
          0,           0,        2290,      -13.99549389,      -13.88324524,      -14.05706134
          0,           0,        2291,      -14.03049311,      -13.90432007,      -14.16805838
          0,           0,        2292,      -14.04950026,      -13.93489943,      -14.15754905
          0,           0,        2293,      -14.14146545,      -14.00955748,      -14.19824512
          0,           0,        2294,      -14.09705263,      -13.96151801,      -14.17812036
          0,           0,        2295,      -14.02935707,      -13.89325702,      -14.18021881
          0,           0,        2296,      -14.07774296,      -13.95750572,      -14.15846551
          0,           0,        2297,      -14.13797649,      -13.99683379,      -14.20795328
          0,           0,        2298,      -14.03559371,       -13.8962848,      -14.13612229
          0,           0,        2299,       -13.9990426,      -13.86229429,      -14.13834107
