Point ID,Density,Energy,Grid_Velocity_0,Grid_Velocity_1,Grid_Velocity_2,Grid_Velocity_Magnitude,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
2230,1.23062,265460,0,-157.856,31.4441,160.958,0.223761,0.515494,-94.6848,8.98549,95.1116,0.0121332,0.120108,0.602967,0.614933,104712,0.0620779,296.407,0.419457,-76.8785,7.27212,77.2229
2231,1.31445,279837,0,-160.385,31.7478,163.497,0.177929,0.456278,-79.4617,9.42136,80.0196,0.0120509,0.121268,0.612625,0.624628,110949,0.176414,294.086,0.349196,-60.7477,7.14283,61.1672
2232,1.22909,265438,0,-163.066,31.4441,166.07,0.223164,0.514495,-94.0828,11.0877,94.7353,0.0119595,0.120108,0.622868,0.634455,104712,0.0620779,296.772,0.419084,-76.5023,8.96312,77.0267
2233,1.30283,281281,0,-165.727,31.6644,168.725,0.224442,0.405036,-99.3941,17.22,100.876,0.0118722,0.120949,0.633032,0.644592,110949,0.176414,296.685,0.313182,-76.3582,13.181,77.4881
2234,1.23172,264803,0,-171.07,31.5204,173.95,0.201908,0.531245,-84.5802,9.40602,85.1032,0.0116932,0.120399,0.653439,0.664542,104712,0.0620779,296.211,0.433473,-69.2521,7.64707,69.6744
2235,1.22763,265478,0,-168.298,31.4441,171.21,0.224423,0.518973,-94.4511,12.2051,95.2379,0.0117851,0.120108,0.642851,0.654082,104712,0.0620779,297.13,0.423391,-76.8958,9.89716,77.5313
2236,1.3116,279447,0,-171.07,31.7129,173.985,0.161322,0.495754,-71.245,9.67546,71.9007,0.0116944,0.121134,0.653439,0.664675,110949,0.176414,294.754,0.380651,-55.0389,7.38985,55.5341
2237,1.22587,265708,0,-174.541,31.4441,177.351,0.231165,0.55891,-97.6584,8.83271,98.0586,0.011577,0.120108,0.666698,0.677529,104712,0.0620779,297.556,0.455913,-79.611,7.21138,79.9382
2238,1.29909,281737,0,-176.413,31.6752,179.234,0.237099,0.485037,-106.128,8.76462,106.491,0.0115161,0.12099,0.673847,0.684719,110949,0.176414,297.532,0.375798,-81.7079,6.75185,81.9872
2239,1.22312,265868,0,-181.755,31.4444,184.455,0.236195,0.579494,-99.6749,8.22281,100.015,0.0113365,0.120109,0.694254,0.704658,104712,0.0620779,298.233,0.473793,-81.4925,6.72292,81.7707
2240,1.22312,265869,0,-181.724,31.4441,184.424,0.236213,0.579505,-99.6826,8.22565,100.023,0.0113376,0.120108,0.694135,0.704541,104712,0.0620779,298.232,0.473792,-81.4984,6.72511,81.7767
2241,1.30001,281534,0,-181.755,31.6763,184.495,0.23162,0.508503,-103.721,7.62231,104.001,0.011338,0.120994,0.694254,0.70481,110949,0.176414,297.343,0.394225,-79.8481,5.89523,80.0664
2242,1.22311,265868,0,-181.767,31.4441,184.466,0.236207,0.579483,-99.6771,8.24419,100.019,0.0113361,0.120108,0.694297,0.704701,104712,0.0620779,298.235,0.473782,-81.4948,6.73984,81.7744
2243,1.29555,282178,0,-187.098,31.6039,189.748,0.248238,0.437093,-109.56,20.6172,111.484,0.0111595,0.120718,0.714661,0.724871,110949,0.176414,298.355,0.340247,-84.4671,15.857,85.9433
2244,1.30256,281692,0,-192.441,31.7841,195.048,0.235534,0.399534,-104.703,16.6066,106.013,0.0109825,0.121406,0.735069,0.745108,110949,0.176414,296.735,0.307798,-80.3282,12.7456,81.3337
2245,1.25722,262377,0,-99.2736,30.9825,103.996,0.0901285,0.639795,-37.6542,8.8837,38.6932,0.0140802,0.118344,0.379197,0.397485,104712,0.0620779,290.141,0.508933,-29.9408,7.05908,30.7659
2246,1.25468,262675,0,-101.616,31.0665,106.258,0.107681,0.589024,-44.7718,10.4718,45.9839,0.0140031,0.118665,0.388143,0.406119,104712,0.0620779,290.741,0.46837,-35.8229,8.35214,36.7866
2247,1.2552,262576,0,-106.958,31.1119,111.391,0.0983694,0.626314,-40.4753,10.1175,41.7254,0.0138256,0.118839,0.408551,0.425708,104712,0.0620779,290.629,0.497235,-32.4916,8.05065,33.4778
2248,1.2551,262551,0,-112.301,31.1233,116.534,0.0969311,0.653736,-39.9325,9.71917,41.1034,0.0136477,0.118882,0.428958,0.445336,104712,0.0620779,290.656,0.518665,-32.094,7.73881,33.0179
2249,1.24916,263152,0,-117.644,31.3257,121.743,0.133818,0.522734,-55.7767,12.0843,57.0731,0.0134721,0.119655,0.449365,0.465218,104712,0.0620779,292.027,0.417353,-44.7705,9.67808,45.8065
2250,1.25228,262763,0,-122.986,31.1933,126.88,0.106972,0.674677,-44.6482,8.162,45.3931,0.0132924,0.11915,0.469773,0.48483,104712,0.0620779,291.316,0.536471,-35.937,6.52085,36.5277
2251,1.24883,263172,0,-128.329,31.2642,132.082,0.128634,0.650061,-53.6907,7.00202,54.1493,0.0131152,0.119421,0.49018,0.504688,104712,0.0620779,292.152,0.515958,-43.6269,5.59095,43.9867
2252,1.24324,263664,0,-133.672,31.2827,137.283,0.153637,0.577079,-63.4482,12.7653,64.7221,0.0129373,0.119491,0.510588,0.524543,104712,0.0620779,293.467,0.460062,-51.5998,10.2552,52.611
2253,1.24562,263232,0,-139.014,31.2956,142.493,0.136848,0.636087,-57.2267,9.60719,58.031,0.0127594,0.11954,0.530995,0.544434,104712,0.0620779,292.892,0.507139,-46.2985,7.72315,46.941
2254,1.24452,263391,0,-144.357,31.2511,147.701,0.142048,0.659181,-58.9257,11.4941,60.0398,0.0125807,0.11937,0.551402,0.564316,104712,0.0620779,293.157,0.525278,-47.8357,9.256,48.7258
2255,1.23978,263975,0,-149.699,31.285,152.934,0.166173,0.648761,-69.2758,9.50322,69.9276,0.0124031,0.1195,0.57181,0.584295,104712,0.0620779,294.296,0.518104,-56.5691,7.64472,57.0856
2256,1.23813,264319,0,-160.385,31.3066,163.412,0.17896,0.679271,-74.8547,7.64221,75.2468,0.0120472,0.119582,0.612625,0.624303,104712,0.0620779,294.705,0.542358,-61.2809,6.1629,61.5924
2257,1.23533,264344,0,-171.07,31.303,173.91,0.179725,0.706468,-74.8579,9.29648,75.4362,0.0116909,0.119569,0.653439,0.664392,104712,0.0620779,295.378,0.564729,-61.4689,7.53916,61.9321
2258,1.32109,278212,0,-172.733,30.9825,175.489,0.102795,1.06268,-45.56,9.77069,46.6081,0.0116315,0.118344,0.65979,0.670421,110949,0.176414,292.561,0.804501,-34.4544,7.39287,35.2478
2259,1.31303,279250,0,-176.413,31.083,179.13,0.149643,0.93772,-66.127,10.343,66.9376,0.0115101,0.118728,0.673847,0.684323,110949,0.176414,294.414,0.710226,-50.8481,7.86253,51.4573
2260,1.22314,265865,0,-181.755,31.4437,184.455,0.236098,0.58006,-99.6304,8.22366,99.9709,0.0113365,0.120106,0.694254,0.704658,104712,0.0620779,298.229,0.474207,-81.4585,6.72346,81.7369
2261,1.31237,279378,0,-181.755,31.1141,184.399,0.154288,0.959953,-68.1952,8.29352,68.7044,0.0113324,0.118847,0.694254,0.704444,110949,0.176414,294.607,0.724658,-52.744,6.3302,53.1275
2262,1.30663,280045,0,-187.098,31.1904,189.68,0.178387,0.810277,-77.2166,18.8069,79.478,0.0111552,0.119139,0.714661,0.72461,110949,0.176414,295.889,0.614833,-59.6978,14.3895,61.4106
2263,1.32415,278228,0,-192.441,30.991,194.92,0.104138,1.10813,-43.382,18.3933,47.1333,0.0109746,0.118377,0.735069,0.744621,110949,0.176414,291.895,0.83643,-32.8087,13.8886,35.6371
2264,1.25607,262431,0,-101.616,30.8881,106.206,0.0943247,0.662517,-39.1456,10.3,40.4834,0.0140002,0.117984,0.388143,0.40592,104712,0.0620779,290.409,0.528177,-31.1576,8.20126,32.2232
2265,1.25723,262242,0,-106.958,30.8112,111.308,0.0793743,0.75088,-32.4128,10.311,34.0216,0.0138206,0.11769,0.408551,0.425389,104712,0.0620779,290.144,0.598235,-25.8135,8.19733,27.0905
2266,1.25745,262216,0,-112.301,30.8378,116.458,0.0770801,0.781277,-31.4939,9.90046,33.0226,0.013643,0.117792,0.428958,0.445046,104712,0.0620779,290.096,0.622652,-25.0966,7.87295,26.3099
2267,1.25634,262307,0,-117.644,30.7762,121.603,0.0848883,0.812689,-34.6032,11.3061,36.4124,0.0134637,0.117556,0.449365,0.464683,104712,0.0620779,290.347,0.648342,-27.5564,8.9979,28.9955
2268,1.25743,262136,0,-122.986,30.798,126.784,0.0695746,0.892912,-28.638,8.26887,29.8213,0.0132861,0.11764,0.469773,0.484461,104712,0.0620779,290.099,0.711451,-22.8137,6.58135,23.7546
2269,1.25676,262176,0,-128.329,30.6456,131.937,0.0733128,0.984005,-30.084,8.79552,31.3588,0.0131049,0.117058,0.49018,0.504134,104712,0.0620779,290.257,0.785323,-24.0232,7.01814,25.0397
2270,1.25196,262454,0,-133.671,30.6262,137.135,0.0958909,0.942764,-38.9263,12.7134,40.9606,0.0129265,0.116983,0.510588,0.523977,104712,0.0620779,291.373,0.755404,-31.1687,10.1417,32.7859
2271,1.25189,262489,0,-139.014,30.5748,142.337,0.0982537,1.01965,-40.8019,9.98607,42.0185,0.0127474,0.116787,0.530995,0.543836,104712,0.0620779,291.39,0.816123,-32.6522,7.98698,33.6247
2272,1.25228,262399,0,-144.357,30.6296,147.57,0.0919997,1.04114,-37.8244,10.9369,39.3877,0.0125704,0.116996,0.551402,0.563818,104712,0.0620779,291.292,0.833664,-30.2288,8.73816,31.4774
2273,1.24702,262712,0,-149.699,30.5515,152.785,0.112566,1.06457,-46.876,10.3209,48.0105,0.0123907,0.116698,0.57181,0.583728,104712,0.0620779,292.529,0.855506,-37.6798,8.27473,38.5872
2274,1.2471,262744,0,-155.042,30.4313,158,0.114777,1.16923,-47.9945,10.175,49.0751,0.0122102,0.116239,0.592217,0.60364,104712,0.0620779,292.498,0.93759,-38.4855,8.15902,39.352
2275,1.24598,262818,0,-160.385,30.5231,163.263,0.118723,1.15228,-49.7984,8.942,50.6079,0.012034,0.11659,0.612624,0.623736,104712,0.0620779,292.776,0.926568,-40.0758,7.18449,40.7252
2276,1.24374,262932,0,-162.529,30.4289,165.353,0.125406,1.19742,-52.5659,10.1171,53.544,0.0119606,0.11623,0.620816,0.631716,104712,0.0620779,293.285,0.962681,-42.2604,8.12266,43.0447
2277,1.24591,262703,0,-171.07,30.5116,173.77,0.112149,1.25041,-46.7803,9.97825,47.849,0.0116776,0.116546,0.653439,0.663854,104712,0.0620779,292.783,1.00548,-37.6121,8.01817,38.4704
2278,1.24424,262836,0,-169.083,30.4289,171.799,0.119872,1.26035,-50.0736,10.7161,51.223,0.0117421,0.11623,0.645849,0.65633,104712,0.0620779,293.167,1.01332,-40.2236,8.60656,41.1466
2279,1.24317,262942,0,-173.548,30.4289,176.195,0.125412,1.28666,-52.652,9.75748,53.5639,0.0115933,0.11623,0.662904,0.673116,104712,0.0620779,293.418,1.03502,-42.3217,7.85181,43.0563
2280,1.31667,278633,0,-176.413,30.8655,179.092,0.127472,1.09424,-56.6097,10.5227,57.5898,0.0115065,0.117898,0.673847,0.684179,110949,0.176414,293.552,0.833571,-43.0376,7.98526,43.78
2281,1.242,263193,0,-181.755,30.473,184.292,0.13892,1.30827,-58.8468,6.50438,59.2196,0.0113206,0.116398,0.694254,0.704035,104712,0.0620779,293.704,1.05506,-47.4262,5.23006,47.7254
2282,1.24131,263194,0,-179.627,30.4289,182.186,0.138981,1.3122,-58.7632,7.54832,59.2605,0.0113907,0.11623,0.686124,0.695992,104712,0.0620779,293.861,1.05729,-47.3459,6.07138,47.7453
2283,1.31775,278615,0,-181.755,30.8371,184.353,0.126557,1.16776,-56.5573,7.80291,57.1049,0.0113278,0.117789,0.694254,0.704266,110949,0.176414,293.315,0.890411,-43.0326,5.90404,43.4449
2284,1.24087,263288,0,-183.82,30.4289,186.321,0.143395,1.31719,-60.2696,9.64932,61.0513,0.0112509,0.11623,0.702139,0.711783,104712,0.0620779,293.964,1.06164,-48.5641,7.74943,49.19
2285,1.31649,278774,0,-187.098,30.8207,189.619,0.134335,1.11583,-57.7727,18.1368,60.563,0.0111494,0.117726,0.714661,0.724379,110949,0.176414,293.6,0.851307,-43.993,13.74,46.0966
2286,1.23885,263241,0,-192.441,30.4672,194.837,0.140996,1.32882,-58.3322,13.7823,59.953,0.0109643,0.116376,0.735069,0.744305,104712,0.0620779,294.459,1.07383,-47.1642,11.1104,48.4671
2287,1.23838,263322,0,-190.937,30.4289,193.346,0.145075,1.33319,-60.2328,13.8456,61.818,0.0110137,0.11623,0.729325,0.73861,104712,0.0620779,294.559,1.07673,-48.634,11.177,49.9134
2288,1.32447,278193,0,-192.441,30.9749,194.917,0.102731,1.12085,-42.7658,18.3874,46.5646,0.0109744,0.118316,0.735069,0.744611,110949,0.176414,291.82,0.846494,-32.3043,13.88,35.1702
2289,1.24506,262732,0,-165.727,30.0707,168.433,0.113094,1.45984,-47.1593,10.7355,48.3879,0.0118439,0.114862,0.633032,0.643477,104712,0.0620779,292.971,1.17487,-37.8214,8.61441,38.8078
2290,1.24503,262748,0,-176.413,29.9186,178.932,0.114261,1.65789,-47.7788,9.89258,48.8204,0.0114834,0.114281,0.673846,0.683565,104712,0.0620779,292.983,1.33226,-38.3584,7.94672,39.1955
2291,1.24678,262621,0,-177.411,29.7683,179.892,0.107205,1.77931,-44.4257,10.9419,45.788,0.0114459,0.113707,0.677662,0.68723,104712,0.0620779,292.576,1.42704,-35.6379,8.76571,36.7278
2292,1.24414,263006,0,-181.755,30.2038,184.248,0.12849,1.50037,-53.7047,9.23613,54.5138,0.0113134,0.11537,0.694254,0.703866,104712,0.0620779,293.203,1.20368,-43.249,7.3843,43.8914
2293,1.24168,263029,0,-192.441,30.2236,194.799,0.128826,1.54402,-52.8253,14.2082,54.7245,0.0109577,0.115446,0.735069,0.74416,104712,0.0620779,293.789,1.241,-42.637,11.4339,44.161
2294,1.2561,262118,0,-174.839,28.9846,177.226,0.0673539,2.44545,-26.5364,11.0666,28.8554,0.0115019,0.110713,0.667837,0.67705,104712,0.0620779,290.401,1.9469,-21.1128,8.8107,22.9601
2295,1.25033,262411,0,-176.413,29.3982,178.845,0.0913227,2.08547,-37.4652,10.5061,38.9663,0.0114651,0.112293,0.673846,0.683235,104712,0.0620779,291.75,1.6662,-30.007,8.40043,31.2052
2296,1.25472,262257,0,-181.755,28.9899,184.053,0.0807125,2.46509,-32.5165,11.615,34.6165,0.0112715,0.110733,0.694254,0.703119,104712,0.0620779,290.722,1.96468,-25.9148,9.25688,27.5885
2297,1.25476,262252,0,-181.618,28.9846,183.917,0.080355,2.46864,-32.3655,11.5785,34.4627,0.0112759,0.110713,0.69373,0.7026,104712,0.0620779,290.712,1.96742,-25.7944,9.2277,27.4658
2298,1.25476,262255,0,-181.899,28.9846,184.194,0.0805887,2.47107,-32.435,11.6736,34.5602,0.0112665,0.110713,0.694804,0.70366,104712,0.0620779,290.714,1.96936,-25.8497,9.30326,27.5433
2299,1.25111,262363,0,-192.44,29.3998,194.673,0.0889199,2.26452,-35.1473,14.5491,38.1069,0.0109309,0.112299,0.735068,0.743677,104712,0.0620779,291.558,1.81241,-28.0724,11.6189,30.4359
2300,1.25406,262272,0,-188.342,28.9846,190.559,0.0820162,2.54446,-32.0641,14.2042,35.1616,0.0110518,0.110713,0.719412,0.727965,104712,0.0620779,290.877,2.02918,-25.5691,11.3235,28.0377
2301,1.25442,262183,0,-176.412,28.8224,178.751,0.0742371,2.52847,-29.7916,10.8939,31.8216,0.0114415,0.110094,0.673846,0.682876,104712,0.0620779,290.793,2.01704,-23.757,8.68323,25.3745
2302,1.25435,262283,0,-187.098,28.8209,189.305,0.0829167,2.62919,-32.3381,14.5284,35.5491,0.0110852,0.110088,0.714661,0.723175,104712,0.0620779,290.809,2.09744,-25.7854,11.5826,28.345
2303,1.19728,246303,0,-176.408,13.4097,176.917,0.0412984,13.5082,2.10992,9.6108,16.712,0.00929216,0.0512214,0.673827,0.675835,98474.2,-0.0522581,286.521,11.284,1.76412,8.02678,13.9595
2304,1.19805,246304,0,-171.068,12.2239,171.505,0.0415364,14.1488,2.57339,8.8402,16.8808,0.00918624,0.0466918,0.653433,0.655164,98474.2,-0.0522581,286.336,11.8098,2.14798,7.3788,14.0902
2305,1.19918,246294,0,-181.751,14.4228,182.322,0.0397467,12.914,0.319817,9.68641,16.1462,0.00935656,0.0550909,0.694237,0.696482,98474.2,-0.0522581,286.066,10.7694,0.26721,8.07745,13.4646
2306,1.19779,246316,0,-160.378,10.0818,160.694,0.0435176,15.3166,3.22253,8.18989,17.6651,0.00894432,0.0385095,0.612597,0.613872,98474.2,-0.0522581,286.4,12.7879,2.69094,6.8374,14.7486
2307,1.19772,246318,0,-159.666,9.86298,159.97,0.0437913,15.448,3.20698,8.20343,17.7826,0.00890694,0.0376738,0.609879,0.611107,98474.2,-0.0522581,286.416,12.8979,2.67787,6.84913,14.8472
2308,1.19805,246310,0,-165.721,11.2036,166.099,0.0424188,14.728,2.97142,8.32955,17.1792,0.00907952,0.0427944,0.633008,0.634517,98474.2,-0.0522581,286.338,12.295,2.48189,6.95209,14.3408
2309,1.19805,246304,0,-171.064,12.223,171.5,0.0415371,14.1494,2.57369,8.83958,16.881,0.00918613,0.0466884,0.653417,0.655148,98474.2,-0.0522581,286.336,11.8103,2.14822,7.37828,14.0903
2310,1.19722,246332,0,-155.034,8.34462,155.258,0.0460677,16.5739,2.60041,8.22998,18.6866,0.00856552,0.0318741,0.592185,0.593104,98474.2,-0.0522581,286.536,13.8451,2.17291,6.87395,15.6096
2311,1.19703,246340,0,-152.442,7.51732,152.627,0.0472893,17.193,2.92372,8.05171,19.2088,0.00838175,0.028714,0.582285,0.583053,98474.2,-0.0522581,286.581,14.3633,2.44265,6.72639,16.0473
2312,1.19697,246359,0,-149.689,6.31792,149.823,0.0500583,18.4152,3.24455,7.95082,20.319,0.00801495,0.0241327,0.571771,0.572337,98474.2,-0.0522581,286.596,15.386,2.71106,6.64238,16.9765
2313,1.19755,246371,0,-146.671,5.23561,146.764,0.0519074,19.4008,3.41641,7.52953,21.0892,0.00770179,0.0199985,0.560241,0.56065,98474.2,-0.0522581,286.456,16.2007,2.85312,6.2877,17.6108
2314,1.19782,246416,0,-144.482,3.06167,144.514,0.0578612,22.3163,3.3439,6.60625,23.5126,0.00680203,0.0116947,0.55188,0.552046,98474.2,-0.0522581,286.392,18.6308,2.79172,5.51528,19.6296
2315,1.19783,246419,0,-144.344,2.97765,144.374,0.0581304,22.4448,3.32389,6.56507,23.6203,0.00676273,0.0113738,0.551352,0.55151,98474.2,-0.0522581,286.389,18.738,2.77493,5.48075,19.7194
2316,1.19828,246473,0,-141.079,1.03139,141.083,0.0645171,25.3774,3.20876,5.76762,26.2216,0.00585433,0.00393963,0.538882,0.538928,98474.2,-0.0522581,286.283,21.1789,2.67804,4.81352,21.8835
2317,1.1985,246557,0,-140.986,-0.829196,140.988,0.073429,29.2872,2.38201,5.23382,29.8463,0.00472562,-0.0031673,0.538526,0.538556,98474.2,-0.0522581,286.23,24.4372,1.98769,4.36694,24.9038
2318,1.19825,246677,0,-143.155,-2.50445,143.177,0.0844021,34.0255,0.765297,4.29262,34.3038,0.00347238,-0.00956629,0.546813,0.546908,98474.2,-0.0522581,286.289,28.3965,0.63871,3.58236,28.6287
2319,1.19817,246816,0,-143.175,-3.98847,143.23,0.0955914,38.6305,-1.50938,3.80494,38.8467,0.00226509,-0.0152348,0.546888,0.547105,98474.2,-0.0522581,286.309,32.2421,-1.25946,3.17517,32.4225
2320,1.19783,246851,0,-144.333,-4.18646,144.393,0.0981746,39.6495,-2.12268,3.56104,39.8656,0.00204154,-0.0159911,0.55131,0.551546,98474.2,-0.0522581,286.389,33.0995,-1.77051,2.97299,33.2799
2321,1.19645,247073,0,-149.52,-5.2836,149.613,0.113461,45.6903,-3.46916,4.84432,46.0772,0.000843783,-0.0201819,0.571123,0.57148,98474.2,-0.0522581,286.721,38.1885,-2.8993,4.04907,38.5119
2322,1.19639,247079,0,-149.673,-5.30108,149.767,0.113824,45.8287,-3.49578,4.88663,46.2209,0.000819969,-0.0202486,0.571709,0.572068,98474.2,-0.0522581,286.735,38.3057,-2.92161,4.0845,38.6335
2323,1.19618,247348,0,-152.295,-6.39854,152.43,0.129859,51.8672,-8.17932,4.17451,52.6738,-0.000441779,-0.0244406,0.581725,0.582238,98474.2,-0.0522581,286.782,43.366,-6.83076,3.48778,44.039
2324,1.1962,247610,0,-155.011,-7.0512,155.171,0.143566,56.9326,-11.5591,3.86357,58.2225,-0.00133147,-0.0269336,0.592099,0.592713,98474.2,-0.0522581,286.78,47.5893,-9.65456,3.2294,48.666
2325,1.1966,247783,0,-160.353,-7.25911,160.517,0.152136,60.4439,-12.6988,0.221256,61.7638,-0.00176414,-0.0277278,0.612504,0.613134,98474.2,-0.0522581,286.684,50.5111,-10.6094,0.185056,51.6136
2326,1.19654,247826,0,-160.771,-7.34626,160.939,0.154245,61.2619,-12.9383,0.41001,62.6146,-0.00188478,-0.0280606,0.614101,0.614744,98474.2,-0.0522581,286.698,51.2009,-10.8105,0.343885,52.3309
2327,1.19582,248099,0,-160.351,-7.8599,160.544,0.166336,65.4414,-16.5982,-0.551174,67.5158,-0.00259132,-0.0300226,0.612497,0.613238,98474.2,-0.0522581,286.872,54.7277,-13.8819,-0.461309,56.4627
2328,1.19544,248250,0,-160.149,-8.14217,160.356,0.173079,67.7642,-18.5094,-0.794157,70.2511,-0.00298054,-0.0311008,0.611726,0.612523,98474.2,-0.0522581,286.962,56.6867,-15.4823,-0.665419,58.7667
2329,1.1955,248267,0,-160.724,-8.14217,160.93,0.173773,68.1252,-18.2864,-0.677906,70.54,-0.00299969,-0.0311008,0.61392,0.614714,98474.2,-0.0522581,286.949,56.9841,-15.2964,-0.56818,59.0041
2330,1.19654,248250,0,-165.694,-7.8372,165.879,0.172801,68.6729,-13.5855,3.0345,70.0695,-0.00273757,-0.0299359,0.632904,0.633618,98474.2,-0.0522581,286.696,57.3813,-11.3331,2.53622,58.5448
2331,1.19604,248471,0,-168.029,-8.14217,168.227,0.182103,71.6724,-17.9798,2.51676,73.936,-0.00324321,-0.0311008,0.641825,0.642586,98474.2,-0.0522581,286.817,59.9291,-15.0354,2.10191,61.8221
2332,1.19544,248268,0,-160.35,-8.15565,160.558,0.173761,68.0242,-18.6063,-0.955671,70.5294,-0.00300901,-0.0311523,0.612493,0.613292,98474.2,-0.0522581,286.963,56.902,-15.5612,-0.799436,58.9968
2333,1.19482,248776,0,-165.692,-8.52565,165.911,0.193559,75.9297,-19.863,2.61959,78.5285,-0.00378413,-0.0325656,0.632895,0.633744,98474.2,-0.0522581,287.11,63.566,-16.6322,2.19118,65.7425
2334,1.19405,249000,0,-164.799,-8.80258,165.034,0.202065,78.4969,-23.1624,1.78279,81.8623,-0.00420126,-0.0336234,0.629485,0.630396,98474.2,-0.0522581,287.293,65.7561,-19.3776,1.50058,68.5683
2335,1.19439,249060,0,-166.514,-8.80258,166.747,0.204196,79.3419,-23.4314,2.11111,82.7564,-0.00425844,-0.0336234,0.636038,0.63694,98474.2,-0.0522581,287.212,66.4348,-19.5891,1.7712,69.2853
2336,1.19622,248702,0,-171.035,-8.30408,171.237,0.190698,74.0072,-22.2868,1.63353,77.3074,-0.0036047,-0.0317193,0.653306,0.654085,98474.2,-0.0522581,286.767,61.8501,-18.5779,1.36926,64.5945
2337,1.18951,249029,0,-176.377,-8.43952,176.579,0.202708,79.3997,-19.9174,1.2238,81.8688,-0.00400134,-0.0322366,0.673711,0.674494,98474.2,-0.0522581,288.379,66.7272,-16.6775,1.02258,68.7874
2338,1.19994,248925,0,-181.721,-8.20072,181.906,0.199234,77.3263,-23.0473,6.50941,80.9501,-0.0037941,-0.0313245,0.694122,0.694839,98474.2,-0.0522581,285.886,64.4421,-19.2078,5.42472,67.4622
2339,1.19781,249568,0,-187.062,-8.64284,187.261,0.221187,82.6208,-34.8873,2.03064,89.7076,-0.00468561,-0.0330132,0.714523,0.715301,98474.2,-0.0522581,286.392,68.9691,-29.0989,1.69821,74.8757
2340,1.19401,249097,0,-165.69,-8.84304,165.926,0.205344,79.8459,-23.2511,2.34295,83.1954,-0.00430667,-0.0337779,0.632891,0.633806,98474.2,-0.0522581,287.297,66.8666,-19.4208,1.96214,69.6575
2341,1.25468,264190,0,-99.5029,-9.77985,99.9824,0.181359,34.3784,-69.7166,-1.4613,77.7458,-0.00399518,-0.0373563,0.380073,0.381925,104712,0.0620779,290.73,27.3952,-55.5648,-1.16956,61.9622
2342,1.25332,264124,0,-101.575,-9.71716,102.038,0.178384,36.5229,-67.0266,-0.16455,76.3316,-0.00392654,-0.0371168,0.387987,0.389778,104712,0.0620779,291.04,29.1536,-53.4278,-0.13394,60.8644
2343,1.25331,264224,0,-102.778,-9.77985,103.242,0.182631,37.5823,-68.5237,-0.952593,78.159,-0.00410436,-0.0373563,0.392583,0.394378,104712,0.0620779,291.045,30.0048,-54.6604,-0.769823,62.3589
2344,1.25397,264731,0,-101.573,-9.94874,102.059,0.200026,32.6934,-78.9665,-1.12671,85.4742,-0.00450845,-0.0380014,0.387982,0.389864,104712,0.0620779,290.896,26.0635,-62.998,-0.901511,68.1826
