"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         231,       -3.95404684,      -3.173746846,      -3.204821099,      -1.906102427,      -10.07749984
          0,           0,         232,      -3.953968823,      -3.173301645,      -3.204105253,      -1.905739014,      -10.07731551
          0,           0,         233,      -3.954141025,      -3.173101897,      -3.203838629,      -1.905626593,      -10.07737464
          0,           0,         234,      -3.954571545,      -3.173103199,      -3.204009239,      -1.905779908,      -10.07747923
          0,           0,         235,      -3.955266266,      -3.173266062,      -3.204591982,      -1.906211179,      -10.07735485
          0,           0,         236,      -3.956229169,      -3.173558281,      -3.205550453,      -1.906930244,      -10.07719653
          0,           0,         237,      -3.957462426,      -3.173956681,      -3.206838987,      -1.907944523,      -10.07706257
          0,           0,         238,      -3.958966236,      -3.174448105,      -3.208404885,      -1.909258752,      -10.07691247
          0,           0,         239,      -3.960738433,      -3.175029601,      -3.210190787,      -1.910874539,      -10.07683224
          0,           0,         240,      -3.962773887,      -3.175707807,      -3.212137131,      -1.912789742,      -10.07679361
          0,           0,         241,      -3.965063755,      -3.176497595,       -3.21418462,      -1.914997723,      -10.07690576
          0,           0,         242,      -3.967594635,      -3.177420104,      -3.216276599,      -1.917486529,      -10.07668619
          0,           0,         243,      -3.970347727,      -3.178500336,      -3.218361234,      -1.920238085,      -10.07626153
          0,           0,         244,      -3.973298074,      -3.179764484,      -3.220393385,       -1.92322747,      -10.07584812
          0,           0,         245,      -3.976413982,      -3.181237201,      -3.222336061,      -1.926422372,        -10.075381
          0,           0,         246,      -3.979656704,      -3.182938965,      -3.224161384,      -1.929782795,       -10.0749777
          0,           0,         247,      -3.982980476,      -3.184883688,      -3.225850993,      -1.933261101,      -10.07460842
          0,           0,         248,      -3.986332971,      -3.187076707,      -3.227395918,      -1.936802473,      -10.07449216
          0,           0,         249,      -3.989656218,      -3.189513235,      -3.228795924,      -1.940345835,      -10.07429764
          0,           0,         250,      -3.992888008,      -3.192177357,      -3.230058425,      -1.943825265,      -10.07392198
          0,           0,         251,      -3.995963765,      -3.195041642,      -3.231197071,      -1.947171898,      -10.07345885
          0,           0,         252,      -3.998818809,      -3.198067416,      -3.232230126,      -1.950316246,      -10.07301976
          0,           0,         253,      -4.001390911,      -3.201205728,      -3.233178766,       -1.95319086,      -10.07240859
          0,           0,         254,      -4.003622968,      -3.204399025,      -3.234065395,      -1.955733143,      -10.07174561
          0,           0,         255,      -4.005465622,      -3.207583536,      -3.234912081,      -1.957888158,      -10.07109981
          0,           0,         256,      -4.006879599,      -3.210692261,      -3.235739172,      -1.959611196,      -10.07048162
          0,           0,         257,      -4.007837607,       -3.21365845,      -3.236564137,      -1.960869895,      -10.06965168
          0,           0,         258,       -4.00832561,      -3.216419356,       -3.23740065,      -1.961645745,      -10.06865994
          0,           0,         259,      -4.008343412,      -3.218919994,      -3.238257927,      -1.961934863,      -10.06748202
          0,           0,         260,      -4.007904519,      -3.221116573,      -3.239140304,      -1.961747991,      -10.06608301
          0,           0,         261,      -4.007035349,      -3.222979297,      -3.240047048,      -1.961109766,      -10.06448135
          0,           0,         262,        -4.0057739,      -3.224494231,      -3.240972394,      -1.960057388,      -10.06278995
          0,           0,         263,      -4.004168032,      -3.225664065,      -3.241905787,      -1.958638825,      -10.06103749
          0,           0,         264,      -4.002273551,       -3.22650767,      -3.242832328,      -1.956910765,      -10.05937774
          0,           0,         265,      -4.000152235,      -3.227058548,      -3.243733425,      -1.954936481,      -10.05750014
          0,           0,         266,      -3.997869937,      -3.227362342,      -3.244587618,      -1.952783748,       -10.0555312
          0,           0,         267,      -3.995494857,      -3.227473698,        -3.2453716,      -1.950522937,      -10.05351975
          0,           0,         268,      -3.993096017,      -3.227452817,      -3.246061391,      -1.948225331,      -10.05147017
          0,           0,         269,      -3.990741956,      -3.227361981,      -3.246633635,      -1.945961679,       -10.0497276
